TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice
11722256,English Civil War,7857015,14662086,10578575,,1299383,266100714,1.45
5554944,Hot Rockin',11533298,16202480,10578575,"Angus Young, Malcolm Young, Brian Johnson",1621538,213192359,1.45
15539374,Dancin´Days,6407115,14662086,10578575,,1417717,254662642,1.45
16581817,Longe Do Meu Lado,6831590,14662086,10578575,Janick Gers/Steve Harris,1343324,160990035,1.45
8559875,Heart In Your Hand,5646942,6057734,10578575,,1446908,175961540,1.45
6826195,Salve Simpatia,10400413,13207803,10578575,Billie Joe Armstrong -Words Green Day -Music,2018328,256100103,1.45
5931946,Aviso Aos Navegantes,15018496,14662086,10578575,J.C. Fogerty,1382106,279147170,1.45
11114375,Even Flow,479186,13207803,10578575,Santana,1202226,240167393,1.45
1208984,Fuel,8069013,13207803,10578575,,1923059,221392484,1.45
10401111,Orion,14301986,14662086,10578575,"Angus Young, Malcolm Young, Brian Johnson",1264170,328893506,1.45
1950276,Upon A Golden Horse,16508390,14662086,10578575,,1546778,345613676,1.45
9673445,Come As You Are,14627827,13207803,10578575,"Angus Young, Malcolm Young, Brian Johnson",1407438,273766367,1.45
15387080,Bite The Bullet,16182107,14662086,10578575,"Blackmore, Glover, Turner",1499724,226863839,1.45
2059805,Sangue Latino,5168678,13207803,10578575,,1379989,238063073,1.45
1027747,Something For Nothing,11193347,13207803,10578575,"Jerry Cantrell, Layne Staley",1519247,239251204,1.45
10429558,Mão Na Cabeça,463206,14662086,10578575,Herbert Vianna,1092278,237349680,1.45
3632286,Quase Um Segundo,11033146,14662086,10578575,Bruce Dickinson/Janick Gers/Steve Harris,1075775,212467476,1.45
6963126,The Kids,2605127,14662086,10578575,,1406200,352393659,1.45
9896301,Bohemian Rhapsody,479186,14662086,10578575,,1122072,224199031,1.45
2662072,Bê-a-Bá,6459908,16202480,10578575,"Angus Young, Malcolm Young, Brian Johnson",1114955,160689764,1.45
15220305,Heart In Your Hand,11033146,13207803,10578575,Adrian Vanderberg/David Coverdale,1670700,246082882,1.45
2179915,Bem Leve,5168678,14662086,10578575,,962529,299583697,1.45
8271977,Taj Mahal,13949683,14662086,10578575,"Angus Young, Malcolm Young, Brian Johnson",1072958,302378828,1.45
6769693,Aneurysm,671941,16202480,10578575,Willie Dixon,1718617,206413103,1.45
9491094,2112 Overture,15018496,6057734,10578575,"Steven Tyler, Tom Hamilton",974789,221281309,1.45
12654295,Losing My Religion,6199780,6057734,10578575,,1586485,217459109,1.45
15246097,Prazer E Fé,8260296,16202480,10578575,,1732313,240339351,1.45
5423954,Release,6831590,14662086,10578575,Steve Harris,1580972,189315641,1.45
13467342,The Unforgiven II,8017333,14662086,10578575,"Angus Young, Malcolm Young, Brian Johnson",1339744,272568566,1.45
13146822,Don't Look To The Eyes Of A Stranger,9391475,16202480,10578575,,1555475,186753854,1.45
12611236,Good Old-Fashioned Lover Boy,10428720,16202480,10578575,"Angus Young, Malcolm Young, Brian Johnson",1322476,279206761,1.45
9426506,The Outlaw Torn,8017333,13207803,10578575,AC/DC,1259612,165283413,1.45
11514887,Quando Você Voltar,11490374,13207803,10578575,,906824,300984933,1.45
8971278,Untitled,8784602,14662086,10578575,"Billie Joe Armstrong, Mike Dirnt, Tré Cool",1479095,303632805,1.45
168002,Go,13649205,16202480,10578575,"Angus Young, Malcolm Young, Brian Johnson",1508192,143529896,1.45
5727001,Kir Royal,6189430,16202480,10578575,"Angus Young, Malcolm Young, Brian Johnson",1798961,204930906,1.45
2744277,Smells Like Teen Spirit,10994007,14662086,10578575,,1376790,235762583,1.45
12929612,Spank Thru,13386648,6057734,10578575,Buddy Guy,1453881,305068469,1.45
12310556,The Crunge,13649205,6057734,10578575,,1133641,230446711,1.45
3537708,Uma Brasileira,5743241,14662086,10578575,Caetano Veloso e Gilberto Gil,1441348,292627256,1.45
16674072,I'm A Greedy Man Pt.1,4617459,14662086,10578575,,1018522,309357052,1.45
5956573,Battery,14545846,16202480,10578575,"Angus Young, Malcolm Young, Brian Johnson",1169387,213238091,1.45
4901944,Drain You,9840947,16202480,10578575,"Angus Young, Malcolm Young, Brian Johnson",1603075,247668885,1.45
7790295,Drain You,6704875,14662086,10578575,,985212,248906161,1.45
2839713,Cafezinho,9830033,6057734,10578575,,1400960,230759984,1.45
9573098,Meu Erro,10263280,14662086,10578575,Jimmy Page/Robert Plant,1293555,305213937,1.45
8482756,Upon A Golden Horse,9391475,13207803,10578575,,1124229,217763201,1.45
4971699,1º De Julho,13134648,16202480,10578575,"Angus Young, Malcolm Young, Brian Johnson",1743437,262821753,1.45
15200307,The Memory Remains,4144327,13207803,10578575,Faith No More,1503043,277361337,1.45
6732489,Lá Vem O Sol (Here Comes The Sun),14754121,13207803,10578575,"Cornell, Commerford, Morello, Wilk",1276128,247844437,1.45
8710322,"Um Amor, Um Lugar",7631257,13207803,10578575,,1234356,288629354,1.45
3414074,Disarm,1868547,14662086,10578575,,1087387,301993352,1.45
7297929,Thumbing My Way,463206,16202480,10578575,Steve Harris,1122746,189878617,1.45
13139746,Dance Enquanto é Tempo,6704875,16202480,10578575,Chris Robinson/Rich Robinson,1460342,285093732,1.45
10105713,Quem Mata A Mulher Mata O Melhor,3730665,13207803,10578575,Gilberto Gil,1372637,281540954,1.45
4960140,Elderly Woman Behind The Counter In A Small Town,15723476,14662086,10578575,Clarke/Kilmister/Tayler,1712227,266907774,1.45
10457802,Corpse (These Chains Are Way Too Long),9987345,13207803,10578575,"Angus Young, Malcolm Young, Brian Johnson",1250057,196461405,1.45
496274,Enslaved,671941,14662086,10578575,Vários,1528597,326999555,1.45
4818136,Óculos,9403397,13207803,10578575,,994368,321118490,1.45
1181095,When The World Was Young,2244407,13207803,10578575,,1500614,219743416,1.45
118173,Sad Statue,7857015,14662086,10578575,"Angus Young, Malcolm Young, Brian Johnson",1203986,250580752,1.45
1359718,I Wish It Would Rain,14301986,13207803,10578575,Jerry Cantrell,1273836,284653564,1.45
5096843,Meu Erro,6189430,16202480,10578575,,1500692,191164642,1.45
2411266,Fear Is The Key,1105166,13207803,10578575,,1339878,167246053,1.45
10386755,Under The Bridge,2661000,13207803,10578575,Miles Davis,1465767,285578405,1.45
16673983,Los Pretos,6912093,14662086,10578575,,1223985,250867458,1.45
5159937,Música Ambiente,6985831,13207803,10578575,Cal Adan/Ferrugem/Julinho Carioca/Tríona Ní Dhomhnaill,1518869,201356731,1.45
13869098,The Hammer,3173218,16202480,10578575,"Jerry Cantrell, Layne Staley",1758225,329088730,1.45
7315727,Jizzlobber,4642202,14662086,10578575,Miles Davis,1454437,312091675,1.45
16102842,Half The Man,10871519,16202480,10578575,,1651130,183211137,1.45
10627865,A Sua,1849792,16202480,10578575,,1494334,241141977,1.45
3925617,I Don't Live Today,6554764,13207803,10578575,,1423586,194802899,1.45
14007985,Prazer E Fé,1862476,16202480,10578575,,1538395,155181181,1.45
13927314,Brave New World,12731579,16202480,10578575,Ulrich,1705327,223922295,1.45
10411388,Heading Out To The Highway (Live),6912093,14662086,10578575,,1667325,264838683,1.45
11033560,Acacia Avenue,9059996,13207803,10578575,"Angus Young, Malcolm Young, Brian Johnson",1152924,312851977,1.45
14483230,I Got You (I Feel Good),6554764,13207803,10578575,"Angus Young, Malcolm Young, Brian Johnson",1426481,186276110,1.45
10798449,Hairshirt,7946895,13207803,10578575,Adrian Smith/Steve Harris,1405027,294900317,1.45
13887674,Nobody's Fault But Mine,5646942,16202480,10578575,J.C. Fogerty,1574539,262044539,1.45
4457514,Natália,16232897,14662086,10578575,"Angus Young, Malcolm Young, Brian Johnson",1067108,204781431,1.45
15022563,Once,6674008,14662086,10578575,,1244224,297417859,1.45
3610338,Buk-In-Hamm Palace,6628662,14662086,10578575,,1820125,244114749,1.45
12083101,Que País É Este,3285744,14662086,10578575,,1494823,285438737,1.45
615566,Shakes and Ladders,1868547,16202480,10578575,,1686848,221028251,1.45
7987904,E-Bow The Letter,15341442,13207803,10578575,"Angus Young, Malcolm Young, Brian Johnson",1614336,199460592,1.45
15923259,Bora-Bora,7857015,14662086,10578575,"Angus Young, Malcolm Young, Brian Johnson",972526,214122403,1.45
10142434,Driver 8,463206,14662086,10578575,Adriano Bernandes/Edmar Neves,1163823,269985176,1.45
427795,Bitter Pill,15681756,13207803,10578575,,1365588,289021358,1.45
16086297,Tempos Modernos,12447321,13207803,10578575,"Angus Young, Malcolm Young, Brian Johnson",1556445,203058477,1.45
11185268,Nos Bailes Da Vida,12660549,14662086,10578575,,1087097,300710227,1.45
2173881,The Zephyr Song,7631257,14662086,10578575,"Angus Young, Malcolm Young, Brian Johnson",924126,268846167,1.45
2318251,Pseudo Silk Kimono,7946895,13207803,10578575,,1157022,240785231,1.45
7099305,Undertow,16380885,13207803,10578575,"Angus Young, Malcolm Young, Brian Johnson",1824483,307931848,1.45
14272813,Me In Honey,4144327,13207803,12354699,,1783067,432329886,1.79
7912837,.07%,12024403,16202480,15369196,,1912956,312575851,1.92
8893273,Prá Dizer Adeus,2661000,13207803,10605226,,1877727,195801011,1.75
13407029,Closer To The Heart,6951055,13207803,10605226,,1449707,229872315,1.75
1642336,Koyaanisqatsi,4460633,6057734,10605226,,956933,277782047,1.75
4407501,Original Of The Species,7612470,13207803,10605226,Herbert Vianna,1931331,202132304,1.75
10214322,Koyaanisqatsi,14545846,13207803,10605226,"Cornell, Commerford, Morello, Wilk",1994037,228609938,1.75
7909916,Is This Love,13386648,13207803,10605226,,2217901,430454748,1.75
11012680,Wanted Dread And Alive,5383631,13207803,10605226,,1227266,462182216,1.75
16651639,City Of Blinding Lights,6628662,13207803,10605226,,2038233,342458188,1.75
422746,Koyaanisqatsi,6912093,13207803,10605226,,1215265,245604893,1.75
5785183,Maluco Beleza,327933,13207803,10605226,,661281,205002604,1.75
7556952,Venice Queen,3484732,13207803,10605226,Alanis Morissette & Glenn Ballard,736700,170052744,1.75
13398817,A Menina Dança,3173218,13207803,10605226,,1093934,304779320,1.75
8385389,Pseudo Silk Kimono,9987345,14662086,10605226,J.C. Fogerty,1324597,190140027,1.75
15174261,Koyaanisqatsi,14094304,13207803,10605226,,466655,312094365,1.75
14475298,Koyaanisqatsi,6407115,13207803,10605226,,2447204,424170239,1.75
5774982,Rock Das Aranhas (Ao Vivo) (Live),327933,13207803,10605226,Amos Blakemore/Buddy Guy,1400481,233854462,1.75
9843373,Koyaanisqatsi,4617459,13207803,10605226,Jorge Cardoso/Pierre Onasis,970962,464077065,1.75
10825108,Koyaanisqatsi,13649205,13207803,10605226,,2427704,259859632,1.75
14877882,Out On The Tiles,4460633,13207803,10605226,AC/DC,1414550,339706615,1.75
3099736,Koyaanisqatsi,7564825,13207803,10605226,Frank Zappa,2041937,335634150,1.75
16663667,Respectable,10361202,13207803,10605226,,1411199,325159524,1.75
3834198,Deep,12731579,13207803,10605226,,1206133,162355532,1.75
3008174,Koyaanisqatsi,14094304,13207803,10605226,,1533400,248085310,1.75
10768692,Duende,15723476,13207803,10605226,,1279164,245906370,1.75
10533593,Remote Control,11563957,13207803,10605226,Robert Geddins/Ron Badger/Sheldon Feinberg,1951386,184469645,1.75
16517279,Não Vou Me Adaptar,12074946,13207803,10605226,,1288390,301881946,1.75
5564004,Koyaanisqatsi,15681756,13207803,10605226,Apocalyptica,2067767,247078520,1.75
301794,Talk About The Passion,11533896,13207803,10605226,"Mike Bordin, Billy Gould, Mike Patton",2029611,167588753,1.75
5675633,Let's See Action,7612470,13207803,10605226,,1588100,178272580,1.75
4253431,Wasted Reprise,13564388,13207803,10605226,,2737597,342453292,1.75
15117623,Morning Dance,7268573,13207803,10605226,,2098642,215671642,1.75
16341074,Olodum - Alegria Geral,15669170,13207803,10605226,,2236607,235956917,1.75
1394007,Marvin,12205254,13207803,10605226,,1848065,296914557,1.75
12778343,Beautiful Day,14094304,13207803,10605226,,1245815,256182216,1.75
7450412,Endless Deep,327933,13207803,10605226,,1964394,400410060,1.75
11864673,Childhood's End,7946895,13207803,10605226,"Cornell, Commerford, Morello, Wilk",1407816,199630697,1.75
1376669,1º De Julho,10447006,13207803,10605226,"Paul Stanley, Vincent Poncia",2622791,187895158,1.75
6580540,Música No Ar,7730958,13207803,10605226,Vários,1700710,258526865,1.75
13677383,Koyaanisqatsi,822277,13207803,10605226,Bossi/David Coverdale/Earl Slick,911282,430881036,1.75
210361,Balada Do Amor Inabalável,10400413,13207803,10605226,,1537772,162703734,1.75
8874763,Heaven Help,638071,13207803,10605226,,1725950,273598110,1.75
10393789,Quase Um Segundo,3516415,6057734,10605226,,1590572,461708888,1.75
15185757,Koyaanisqatsi,1202873,13207803,10605226,Chico Science,1707195,329372018,1.75
6308292,Koyaanisqatsi,14990215,13207803,10605226,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",1825904,110563716,1.75
9695672,Que Maravilha,9403397,13207803,10605226,Roy Z,1332207,304571230,1.75
1599226,Televisão,13949683,13207803,10605226,Chico Science,966898,263250769,1.75
11798935,Take Your Daughter to Work Day,9403397,13207803,10605226,Chuck Berry,1108159,303105628,1.75
1531971,Wiser Time,7408609,13207803,10605226,Roger Taylor,1210475,274945954,1.75
7828597,Live To Win,7408609,13207803,10605226,,1598954,318047240,1.75
1966410,Crystal Ball,15018496,13207803,10605226,,1670787,405244754,1.75
5805152,Koyaanisqatsi,1577852,13207803,10605226,,1494072,321205442,1.75
9472690,O Descobridor Dos Sete Mares,9403397,13207803,10605226,,2089025,382445131,1.75
16479530,Home Sweet Home,4571299,13207803,10605226,Roy Z,242258,266898771,1.75
16391781,Koyaanisqatsi,8784602,13207803,10605226,,1512472,160134332,1.75
14187366,The Thin Line Between Love & Hate,10133247,13207803,10605226,,1989979,206377031,1.75
7893702,It's Too Funky In Here,14990215,13207803,10605226,Gilberto Gil,1612528,333365974,1.75
14937021,Koyaanisqatsi,10452179,13207803,10605226,,1433558,211130798,1.75
1545873,I Could Die For You,12188811,13207803,10605226,KC Porter & JB Eckl,1620233,354778923,1.75
15621788,Coração Em Desalinho,4442989,13207803,10605226,,973440,141034736,1.75
5346064,Out of the Shadows,1797422,13207803,10605226,,2198192,334384413,1.75
5679608,...And Found,3541452,13207803,10605226,,1998871,226903489,1.75
10982350,Plan B,4845142,13207803,10605226,,1944699,274516891,1.75
15791276,Koyaanisqatsi,15425846,14662086,10605226,"Cornell, Commerford, Morello, Wilk",1779828,326576189,1.75
11303247,Koyaanisqatsi,12038078,13207803,10605226,Herbert Vianna,1014581,168217145,1.75
5861219,Dirty Love,6674008,13207803,10605226,"Steven Tyler, Jim Vallance",754422,116743294,1.75
10213599,Koyaanisqatsi,5556403,13207803,10605226,,2475949,343933929,1.75
8632040,Me & Mr. Jones,11563957,13207803,10605226,,1677003,228992487,1.75
14875310,Running Free,9502804,13207803,10605226,"Steven Tyler, Joe Perry, Mark Hudson",865750,234475750,1.75
12710463,Elza,5383631,13207803,10605226,Faith No More,1386898,283391027,1.75
309139,Ego Tripping Out,11490374,13207803,10605226,,1766212,264076011,1.75
10821965,I Am Mine,1202873,13207803,10605226,"Cornell, Commerford, Morello, Wilk",1453772,72931373,1.75
9739686,Temptation,2736429,13207803,10605226,,1763913,483072627,1.75
559232,S.O.S.,11160906,13207803,10605226,Adrian Smith,1851306,266702068,1.75
4918969,Take This Bottle,5898945,13207803,10605226,Ace Frehley,1750845,243959995,1.75
1781356,Exodus (Part 1),11533896,13207803,10605226,,2362981,246107445,1.75
14154238,Babyface,5646942,13207803,10605226,Vários,1868496,355090423,1.75
6046313,Koyaanisqatsi,6192949,13207803,10605226,Vários,1429190,386817361,1.75
12976095,Leash,10808141,6057734,10605226,,1593434,249912115,1.75
9313943,Koyaanisqatsi,3173218,13207803,10605226,,1037798,277033170,1.75
7751819,Koyaanisqatsi,13134648,13207803,10605226,,1281278,298083886,1.75
11800982,Black Light Syndrome,6921830,13207803,10605226,,1490419,229582322,1.75
5121305,Without You,6921830,13207803,10605226,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",1995864,329430053,1.75
6839693,Naked Sunday,80715,13207803,10605226,,1469633,176785789,1.75
13675415,Thief In The Night,12024403,13207803,10605226,Bino/Da Gama/Lazao/Ras Bernardo,2280901,289133446,1.75
10227319,Throw Away Your Television,7564825,13207803,10605226,Janick Gers/Steve Harris,1678818,290672014,1.75
4530159,Koyaanisqatsi,4296245,13207803,10605226,Audioslave/Chris Cornell,1784341,202243292,1.75
3121457,Feira Moderna,2330273,13207803,10605226,,1490017,348202563,1.75
10894685,Koyaanisqatsi,14094304,13207803,10605226,Jimmy Page/Robert Plant,1385149,351901062,1.75
3315665,Out Of Sight,6189430,13207803,10605226,,957670,198286566,1.75
3323855,Shiny Happy People,14523516,13207803,10605226,Queen,1602857,343973318,1.75
8026915,Run!,10428720,13207803,10605226,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",1227154,342385084,1.75
15661520,Dr. Feelgood,3484732,13207803,10605226,,1772382,109137654,1.75
16538957,Koyaanisqatsi,10994007,13207803,10605226,,2162279,287238365,1.75
16382433,Nothing To Say,16508390,13207803,10605226,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",1932061,272865410,1.75
13472742,The Glass Ballerina,9350541,13207803,10605226,,1022987,215597838,1.75
6038054,Nobody Told Me,11563957,13207803,10605226,,1581194,81539461,1.75
5293453,King Of Pain,169925,13207803,10605226,Adriano Bernandes/Edmar Neves,2441253,331598473,1.75
16213854,Poor Twisted Me,7266812,13207803,10605226,Seger,1785760,247806255,1.75
8448890,Wrapped Around Your Finger,16358479,13207803,10605226,,2023027,255615589,1.75
6463810,Give It Away,10871519,13207803,10605226,"F. Baltes, S. Kaufman, U. Dirkscneider & W. Hoffman",2601424,318925260,1.75
7466384,Vício,8017333,13207803,10605226,D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore,1391076,474382357,1.75
3355389,Koyaanisqatsi,12024403,13207803,10605226,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",1447166,285812319,1.75
189617,Koyaanisqatsi,3516415,13207803,10605226,Gilberto Gil,2322334,331278239,1.75
8096766,Maracatu Atômico [Ragga Mix],4571299,6057734,10605226,,2449277,369872354,1.75
9610142,"There's No Place Like Home, Pt. 1",5383631,13207803,10605226,Herbert Vianna,1645692,235747501,1.75
13527274,Koyaanisqatsi,16476919,13207803,10605226,Cave,1606775,200009284,1.75
2693555,The Frayed Ends Of Sanity,15669170,13207803,10605226,,1801506,241962872,1.75
8605609,Rapidamente,8017333,13207803,10605226,"Cornell, Commerford, Morello, Wilk",1839676,204190648,1.75
11125827,Temptation,8017333,13207803,10605226,,1900434,293914409,1.75
2739152,One of Us,3285744,13207803,10605226,,1842685,306472134,1.75
1703142,The Initiation,6686916,13207803,10605226,,1520349,27657065,1.75
6431127,Koyaanisqatsi,3541452,13207803,10605226,,1641106,232340710,1.75
14862166,Parallel Universe,6189430,13207803,10605226,,1539116,253248208,1.75
13834309,Exodus (Part 1),7631257,13207803,10605226,,1796747,274251530,1.75
6262188,13 Years Of Grief,1551271,13207803,10605226,,697943,111895261,1.75
7477979,Afraid To Shoot Strangers,2605127,13207803,10605226,Vários,1928142,410873642,1.75
12626643,Koyaanisqatsi,8069013,13207803,10605226,,2109929,257440704,1.75
849311,Solitary,5383631,13207803,10605226,,751926,255985932,1.75
8473550,"Muita Estrela, Pouca Constelação",7268573,13207803,10605226,Diamond/Shermann,1069656,10552612,1.75
13418286,Drug Testing,12698652,13207803,10605226,,1296415,365069847,1.75
9171975,Somethin' Else,6554764,13207803,10605226,,1329395,123492417,1.75
9075708,"War of the Gods, Pt. 2",9391475,13207803,10605226,Lulu Santos,1212172,167444584,1.75
2012416,Dead And Bloated,3730665,13207803,10605226,,1470439,244125133,1.75
6095658,Koyaanisqatsi,681031,13207803,10605226,,1689249,506167599,1.75
56342,Pictures Of Lily,7612470,13207803,10605226,Jerry Cantrell,839679,290140513,1.75
12200754,Koyaanisqatsi,8428648,13207803,10605226,,718494,181134823,1.75
11390380,Koyaanisqatsi,9350541,13207803,10605226,Cidade Negra,1573335,209663376,1.75
7478452,Revolta Olodum,12698652,13207803,10605226,,1939794,353117392,1.75
3960167,Koyaanisqatsi,6921830,13207803,10605226,,1851710,390539984,1.75
3730102,Flying High Again,2736429,13207803,10605226,Adrian Smith,1749595,239767563,1.75
8291703,Creep,9350541,13207803,10605226,"Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin",1859416,296813354,1.75
12887282,B.Y.O.B.,13717010,13207803,10605226,,1832690,176821297,1.75
7147896,Koyaanisqatsi,2080740,13207803,10605226,,1131431,154653835,1.75
10906580,Nebulosa Do Amor,8393535,13207803,10605226,Santana,1779582,353423525,1.75
2064698,Heart Of Soul,14545846,16202480,10605226,,1703813,199627755,1.75
14546060,Resurrection Joe,15681756,14662086,10605226,,1049932,469209550,1.75
4506503,Enslaved,5646942,16202480,10605226,,1738492,167446801,1.75
3482230,Cathedral,2058612,14662086,10605226,"Steven Tyler, Tom Hamilton",880587,290856731,1.75
6145609,Garota de Ipanema (Dick Farney),6199780,14662086,10605226,Jerry Cantrell,1203685,307072563,1.75
11416294,Koyaanisqatsi,10400413,14662086,10605226,Bruce/Clapton,2140329,241034665,1.75
13988148,Canção Noturna,7730958,14662086,10605226,"Jerry Cantrell, Michael Starr, Layne Staley",2441942,448946718,1.75
12550098,Some Unholy War,12731579,16202480,10605226,Vários,2095527,86441442,1.75
11401276,Koyaanisqatsi,463206,16202480,10605226,,2337668,316209861,1.75
5214066,Baby Break It Down,11533298,16202480,10605226,Gilberto Gil,1996048,145343970,1.75
6487595,You Got No Right,1548559,16202480,10605226,Gilberto Gil,1629644,95655341,1.75
2498853,Koyaanisqatsi,15723476,16202480,10605226,,2189404,389958961,1.75
11710565,The Eye of Jupiter,4296245,16202480,10605226,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",2368597,290658501,1.75
15623742,Vício,3285744,16202480,10605226,Chico Science,2001182,315519888,1.75
14908615,I Can't Explain,9360006,14662086,10605226,,2174534,468749245,1.75
13502397,Koyaanisqatsi,9987345,16202480,10605226,,1159801,311363060,1.75
3852188,For Those About To Rock (We Salute You),9987345,16202480,10605226,Clapton/F.eldman/Linn,2279790,218898625,1.75
904490,One of Them,4680618,16202480,10605226,,1676044,364886739,1.75
11253140,Koyaanisqatsi,5446253,16202480,10605226,,2385425,247067269,1.75
1322847,Koyaanisqatsi,11929780,16202480,10605226,"Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin",1867812,184813443,1.75
13372714,Unemployable,4544259,16202480,10605226,"Steven Tyler, Joe Perry, Mark Hudson",1682191,269212484,1.75
10994462,Falling in Circles,7408609,14662086,10605226,Apocalyptica,1836768,409434306,1.75
473703,Me & Mr. Jones,14003132,16202480,10605226,,1539042,245923644,1.75
11486284,Sparks Will Fly,8091872,16202480,10605226,Billie Joe Armstrong -Words Green Day -Music,1213798,134502134,1.75
9485285,World Wide Suicide,6189430,16202480,10605226,Deaffy & R.A. Smith-Diesel,1734765,180208849,1.75
15353788,Bohemian Rhapsody,15117009,14662086,10605226,Alanis Morissette & Glenn Ballard,1476853,203090594,1.75
162558,Nega Do Cabelo Duro,15669170,16202480,10605226,,621234,156761706,1.75
13552721,All I Want Is You,8017333,16202480,10605226,,1265960,130478672,1.75
15911019,A Man And A Woman,15468824,16202480,10605226,,1903081,125489866,1.75
10604874,Who Can It Be Now?,9736657,16202480,10605226,Adrian Smith,2227083,144766641,1.75
16698511,Homem Primata (Vinheta),12038078,16202480,10605226,Molaney/Morris/Roberts/Wainwright,1936001,274312643,1.75
12947851,Koyaanisqatsi,7408609,16202480,10605226,,1417095,139868724,1.75
10841957,Vai Valer,6407115,14662086,10605226,Billie Joe Armstrong -Words Green Day -Music,2099200,198785380,1.75
11220713,It's So Easy,5743241,16202480,10605226,Jimmy Page/John Bonham/John Paul Jones,1014965,174677130,1.75
6640470,Know Your Rights,14301986,16202480,10605226,"Steven Tyler, Joe Perry",1696915,205772794,1.75
14494843,Nefertiti,10871519,16202480,10605226,,1132396,208821805,1.75
2498915,Koyaanisqatsi,16508390,16202480,10605226,Gene Simmons,1918893,149964881,1.75
11137945,Knockin On Heavens Door,10471566,16202480,10605226,,1047586,255602353,1.75
9464552,Run To The Hills,14627827,14662086,10605226,Alba Carvalho/Fernando Porto,1448118,310787677,1.75
5907734,Valentine's Day,2635620,14662086,10605226,Alanis Morissette & Glenn Ballard,1885766,351198112,1.75
11812579,Sister Awake,6628662,16202480,10605226,,1432506,107692274,1.75
3187005,Until It Sleeps,10400413,14662086,10605226,,1170877,202558091,1.75
10737429,Half A World Away,12024403,14662086,10605226,"Jerry Cantrell, Michael Starr, Layne Staley",1596568,436801732,1.75
9183464,Spank Thru,2605127,16202480,10605226,Caetano Veloso - Djavan,1713764,216727055,1.75
10830177,Afraid To Shoot Strangers,8393535,14662086,10605226,,1507395,393681943,1.75
2551667,Once,10968809,16202480,10605226,Jimmy Page/Robert Plant,1963780,126390022,1.75
13410540,Koyaanisqatsi,3541452,16202480,10605226,,1421387,213449080,1.75
8466490,...And Justice For All,12778241,16202480,10605226,Audioslave/Chris Cornell,1769380,214411085,1.75
14255567,Company Man,681031,16202480,10605226,,1463116,201647924,1.75
15996453,"Die Zauberflöte, K.620: ""Der Hölle Rache Kocht in Meinem Herze""",10329462,16202480,10605226,Da Gama/Toni Garrido,1553235,300782783,1.75
4449607,Cotidiano N 2,5845191,16202480,10605226,"Cornell, Commerford, Morello, Wilk",2302732,363716687,1.75
5868418,Your Blue Room,4144327,16202480,10605226,,1292305,79144658,1.75
11445510,All the Best Cowboys Have Daddy Issues,463206,14662086,10605226,Molaney/Morris/Roberts/Wainwright,2087050,304996889,1.75
1665016,Desordem,11929780,14662086,10605226,,1226505,349971440,1.75
8007466,Cuyahoga,3504027,16202480,10605226,,1770309,243278620,1.75
2876082,Back Door Man,1849792,16202480,10605226,Jimmy Page/Robert Plant,2364298,310802285,1.75
8700573,Koyaanisqatsi,11193347,14662086,10605226,,1893215,494086689,1.75
11039977,Get Up Offa That Thing,6199780,16202480,10605226,"S. Penridge, Bob Ezrin, Peter Criss",2186013,182939828,1.75
14715637,Under My Thumb,4296245,14662086,10605226,J.C. Fogerty,1164374,224111559,1.75
16419904,The Witch,2330273,16202480,10605226,Miles Davis,1634785,126778751,1.75
12991525,The Son Also Rises,2299152,16202480,10605226,,2338445,331919385,1.75
6765936,Koyaanisqatsi,10145556,14662086,10605226,,1370888,236222255,1.75
6313460,Seven Seas Of Rhye,14263642,14662086,10605226,,1621788,327348021,1.75
10715617,Distance,4144327,14662086,10605226,,659559,288562675,1.75
15100531,"Hail, Hail",11685296,16202480,10605226,,1744391,253708418,1.75
1456318,S.O.S.,9987345,14662086,10605226,,1339093,446050541,1.75
14646293,Nico,5845191,14662086,10605226,,1852881,342766599,1.75
6904086,Let's Spend The Night Together,13386648,14662086,10605226,,1972635,382491141,1.75
4832112,Stone Dead Forever,14548076,16202480,10605226,"Richie Blackmore, Ian Gillian, Roger Glover, Ian Paice",1193304,231428234,1.75
2121737,Koyaanisqatsi,15116907,14662086,10605226,,1622011,289537988,1.75
11062932,A Day In the Life,12074946,16202480,10605226,,1263662,226258075,1.75
4013364,Querem Meu Sangue,4571299,16202480,10605226,Herbert Vianna,1994781,436864711,1.75
11588382,Helter Skelter,6199780,16202480,10605226,,1870813,277851849,1.75
7967186,Koyaanisqatsi,10447400,14662086,10605226,,1504226,241243679,1.75
7409083,The River (Remix),5168678,14662086,10605226,Miles Davis,1763551,161118821,1.75
