InvoiceLineId,InvoiceId,TrackId,UnitPrice,Quantity
3941225,11673664,9349525,1.18,1
1060078,3248896,9349525,1.18,1
7129523,10150613,10718335,0.99,1
8923045,15752093,10718335,0.99,1
11893293,14985049,10493247,1.27,1
14642572,14834503,4619076,0.99,1
15781286,9492484,8152371,0.99,1
12646127,7136818,2478468,1.03,1
6424326,15102440,15779412,1.0,1
9863917,340247,8027518,0.99,1
2805494,12095273,1436856,1.15,1
11738896,7385952,15963689,1.73,1
3550387,1514913,7759223,1.18,1
1924265,2480772,37238,1.1,1
8162472,9597303,4059951,1.26,1
530424,802152,4426571,1.19,1
1281026,4602149,11722256,1.04,1
5468809,7337609,15539374,1.29,1
4668958,12375061,16581817,0.99,1
3573919,3248896,8559875,1.18,1
11308292,13242541,10401111,0.99,1
6152746,4480692,1950276,1.24,1
7780070,16681194,1950276,1.24,1
10204013,4602149,9673445,1.04,1
367557,1390981,15387080,0.99,1
6919398,12095273,1027747,1.19,1
13780442,9492484,10429558,0.99,1
9358061,2623342,10429558,0.99,1
2452315,11059446,3632286,0.99,1
6450052,4798230,6963126,1.46,1
14444942,9813423,15220305,0.99,1
7295014,15752093,2179915,0.99,1
16008156,235008,8271977,0.99,1
3818652,13242541,9491094,0.99,1
10079672,11769354,15246097,1.45,1
10830680,6986835,5423954,1.42,1
3886625,2854624,5423954,1.42,1
6258489,16008982,13467342,1.5,1
2282980,4350572,13146822,1.06,1
7089047,14028563,11514887,0.99,1
10936765,15195502,8971278,0.99,1
11779719,14972467,168002,0.99,1
2177271,15432113,12929612,1.0,1
9762230,7385952,12310556,0.99,1
8407167,16320398,3537708,1.62,1
1135676,10341895,3537708,1.62,1
9241993,1902692,16674072,1.36,1
3843298,14323306,7790295,1.36,1
4572988,2649431,2839713,1.52,1
13171156,2204488,9573098,0.99,1
2175693,235008,8482756,0.99,1
9810636,4350572,3414074,1.07,1
4882128,4195430,3414074,1.07,1
15772210,11379831,4960140,1.37,1
2250183,9187424,4960140,1.37,1
15039683,16110964,4818136,1.48,1
3527080,6259091,4818136,1.48,1
16009469,8025081,1181095,1.32,1
2517145,9495668,5159937,1.21,1
14264868,14099205,7315727,1.22,1
2721927,15183013,10411388,1.34,1
3081275,15183013,10411388,1.34,1
1771973,7834981,14483230,1.76,1
12114106,16149864,3610338,0.99,1
10561708,3532546,7987904,1.54,1
1644304,16008982,15923259,1.64,1
10391322,368844,16086297,1.18,1
4808409,1733203,2318251,1.27,1
1440622,14041115,2318251,1.27,1
6774231,7148578,7912837,1.99,1
2216356,15515765,4407501,0.99,1
10990183,1100182,10214322,0.99,1
7672266,13315193,7909916,1.99,1
120045,1379572,11012680,0.99,1
8525057,15278139,11012680,0.99,1
15621522,4747619,16651639,0.99,1
12561888,11059446,16651639,0.99,1
12278349,14395784,422746,1.99,1
8456801,634975,5785183,0.99,1
2488086,16110964,7556952,1.99,1
1406030,5152265,15174261,0.99,1
7526916,8225260,15174261,0.99,1
11596014,9579520,14475298,1.13,1
3926110,15183013,9843373,1.34,1
9332160,10641910,9843373,1.34,1
5539561,10709289,10825108,1.88,1
4062686,4198937,14877882,1.41,1
4348504,6020031,16663667,0.99,1
6784193,4350572,16517279,1.06,1
12671487,15183013,5564004,1.34,1
783334,8531596,5564004,1.34,1
13639960,1875040,301794,1.99,1
10669259,16017107,301794,1.99,1
13266294,9746614,5675633,0.99,1
4535879,4543048,4253431,1.99,1
5656050,13643376,4253431,1.99,1
6713644,16008982,15117623,0.99,1
16045002,4337720,16341074,1.99,1
2045312,1390981,7450412,1.83,1
7439493,10689481,11864673,0.99,1
9411303,4726037,6580540,0.99,1
7971480,13574195,6580540,0.99,1
3776609,3532546,210361,0.99,1
10221042,3684062,8874763,1.13,1
3708967,11269993,8874763,1.13,1
13657869,1048744,10393789,0.99,1
787867,10462629,15185757,1.97,1
5428911,6474221,9695672,0.99,1
4210939,5690721,1599226,0.99,1
7651364,8248063,1531971,1.54,1
5882759,802152,7828597,1.19,1
13841338,1390981,1966410,0.99,1
8577643,15988521,1966410,0.99,1
14403690,15988521,5805152,0.99,1
3430841,9274908,16479530,0.99,1
15262585,6045183,16479530,0.99,1
14852594,2480772,16391781,1.1,1
2245895,9982796,14187366,1.46,1
4241592,975171,7893702,1.22,1
14325656,4635513,7893702,1.22,1
10787847,6717140,14937021,0.99,1
8781152,10095983,1545873,1.17,1
9766921,13849137,5346064,1.61,1
5689041,7148578,5679608,1.99,1
15423084,5709713,10982350,1.45,1
1795650,9322240,10982350,1.45,1
8890114,2623342,5861219,1.33,1
633580,5605845,10213599,0.99,1
10729352,15569824,10213599,0.99,1
1504165,6174564,8632040,1.19,1
18999,16325576,14875310,1.91,1
14668642,8745204,309139,1.5,1
5185026,7337609,9739686,1.42,1
13382226,7148578,9739686,1.42,1
11741047,1733203,559232,1.27,1
4405277,15460696,559232,1.27,1
14240866,11269993,4918969,0.99,1
15984648,11632434,14154238,1.2,1
3645816,12757318,6046313,1.96,1
16065734,13138548,12976095,1.77,1
6713832,4703000,9313943,0.99,1
5709706,1971799,9313943,0.99,1
6869151,12582558,7751819,1.94,1
14100721,5690721,7751819,1.94,1
10636228,16008982,11800982,0.99,1
9273578,1971799,5121305,1.09,1
9776196,3250912,10227319,1.81,1
4476041,1733203,3121457,1.46,1
8490632,16325576,10894685,0.99,1
3560980,15197440,3323855,1.55,1
13956594,16667876,3323855,1.55,1
612974,1593266,8026915,0.99,1
2999321,16667876,15661520,1.99,1
10098660,10318187,16382433,0.99,1
12405637,3242014,13472742,1.31,1
7133859,9428209,6038054,0.99,1
16563397,1733155,5293453,1.94,1
9000395,1003720,5293453,1.94,1
2423286,5450890,16213854,1.9,1
12489556,3242014,8448890,1.99,1
5865932,4337720,6463810,0.99,1
14152136,2480772,7466384,0.99,1
12647812,8098519,7466384,0.99,1
266044,9472739,3355389,1.79,1
13622516,16110964,3355389,1.79,1
3285862,1047568,189617,1.42,1
14878552,8248063,8096766,1.0,1
14870205,10669590,2693555,1.81,1
14655812,16647279,8605609,1.09,1
16193349,9887414,2739152,1.74,1
9308398,1514913,14862166,1.15,1
6696497,6020910,13834309,1.87,1
10836748,5032630,6262188,0.99,1
6425144,2296698,6262188,0.99,1
8526837,5450890,7477979,0.99,1
15246076,12356126,7477979,0.99,1
9816188,530044,12626643,0.99,1
2518200,10150613,13418286,1.72,1
1659140,9597303,9075708,0.99,1
8001602,9757967,2012416,1.65,1
1526080,14872373,2012416,1.65,1
10786213,8255406,6095658,0.99,1
16671403,328752,56342,0.99,1
14091008,7755751,56342,0.99,1
15226639,15460696,12200754,1.99,1
11646410,15934655,11390380,1.94,1
16570148,7755751,7478452,1.81,1
7497517,1733155,7478452,1.81,1
2835303,9597303,3960167,1.33,1
6817147,2686959,3730102,1.39,1
16258528,15344238,8291703,1.29,1
15778912,10095983,7147896,1.99,1
10737353,5320905,10906580,1.99,1
11077339,1741926,2064698,0.99,1
9418622,9757967,14546060,1.73,1
1424678,11518122,3482230,0.99,1
596945,11518122,6145609,1.99,1
11450663,9691530,13988148,1.1,1
8855301,11762796,13988148,1.1,1
5062770,7928107,11401276,1.51,1
819548,14041115,11401276,1.51,1
14727295,7136818,5214066,1.13,1
2900481,3208896,6487595,1.99,1
6319684,13184626,6487595,1.99,1
2618343,11167899,2498853,1.24,1
12970400,9813423,2498853,1.24,1
16333353,10540791,11710565,1.86,1
6303223,8435796,15623742,1.29,1
12827512,16647279,14908615,1.99,1
10435932,6020910,14908615,1.99,1
15607181,7755751,13502397,1.45,1
1959899,7736458,3852188,1.44,1
13486723,11167899,1322847,1.23,1
7549167,10598318,13372714,0.99,1
16725271,5152265,10994462,1.04,1
8461392,12347017,473703,1.99,1
4827727,4350572,11486284,1.05,1
1034906,12900246,15353788,1.69,1
1844644,13138548,162558,1.24,1
13588870,7076913,15911019,0.99,1
1571065,6474221,15911019,0.99,1
2177840,14069778,16698511,0.99,1
357862,16697107,16698511,0.99,1
14306294,12095273,12947851,0.99,1
1589347,9597303,10841957,1.33,1
7989724,9597303,10841957,1.33,1
12176354,7854729,11220713,1.82,1
8435264,15344238,14494843,1.79,1
4773367,13744824,14494843,1.79,1
12856054,16681194,2498915,1.87,1
15803881,2606862,11137945,0.99,1
4269126,4195430,9464552,1.99,1
9240036,4350572,5907734,1.34,1
3330603,14069778,11812579,1.54,1
12811418,9691530,10737429,1.64,1
5818505,8435796,2551667,1.31,1
723849,3847616,4449607,0.99,1
5291224,9757967,4449607,0.99,1
180553,7591168,11445510,1.89,1
2753996,10095983,1665016,1.17,1
3285488,1514913,1665016,1.17,1
2294988,4480063,8700573,1.52,1
12669944,11389474,8700573,1.52,1
2773106,1793322,11039977,1.92,1
3486606,8215303,14715637,1.95,1
6124820,16325576,12991525,0.99,1
14709288,957803,10715617,0.99,1
4564493,5152307,1456318,1.99,1
12142080,3404211,14646293,1.63,1
6048982,13138548,4832112,1.21,1
6421108,14099205,4013364,1.24,1
6925389,16681194,4013364,1.24,1
2138577,15091956,7967186,0.99,1
1989823,12249065,7409083,1.25,1
1694735,9597303,10969533,1.24,1
1040879,13242541,10969533,1.24,1
13385664,7123307,13701099,1.99,1
1902936,16017107,6970787,0.99,1
15062258,8255406,9858245,1.84,1
5395708,2480772,15639480,1.1,1
15698402,5152265,15412527,1.13,1
14011852,11269993,15412527,1.13,1
15093923,1922864,13611285,1.58,1
9541758,13184626,13611285,1.58,1
9724911,8435796,11321546,1.3,1
14581768,4480063,8338661,1.42,1
16238432,13654580,15189212,1.34,1
14579772,4480692,642246,1.99,1
10001093,12611431,12627061,1.84,1
15061543,11059446,3989962,1.68,1
7894113,3250912,12331057,0.99,1
6006011,35343,6143814,1.75,1
2276504,10732309,9585400,1.69,1
15454416,4859025,9585400,1.69,1
11740132,13744824,1701551,1.01,1
5706619,4032683,6003477,0.99,1
2035567,15441925,3393368,1.34,1
2021431,16008982,8007975,1.37,1
2253043,819627,10234962,1.71,1
1826134,2480772,401940,1.08,1
179539,13183813,401940,1.08,1
16477621,14069778,8199806,1.91,1
10401898,3406990,7623394,0.99,1
13963641,6969863,7623394,0.99,1
5442203,7148578,4539527,1.74,1
11730754,11518122,2685359,0.99,1
5772626,2037458,3811343,1.33,1
8507660,15781105,3811343,1.33,1
16365233,9322240,490566,0.99,1
3928162,15871316,16306717,0.99,1
11395829,13184626,16494879,1.63,1
5615258,957803,5386001,1.69,1
16142725,11427419,5386001,1.69,1
11870633,1733155,6810085,0.99,1
3703442,15836338,1257039,1.02,1
7649056,15795561,8918832,1.2,1
8231803,1922864,5574139,1.99,1
2966479,634975,13868780,1.68,1
1813617,5350274,9751963,0.99,1
5750649,16681194,1328229,1.61,1
8186092,12249065,15738257,1.5,1
14514374,15441925,3011763,1.42,1
9701,11059446,1284651,1.41,1
11484631,634975,1284651,1.41,1
11213770,7928107,11965341,1.55,1
3871606,4726037,11965341,1.55,1
12481813,6020031,8289393,1.99,1
6069372,12956701,2763656,0.99,1
3185354,12421057,4405962,0.99,1
14825972,5554451,13305851,1.99,1
5621024,4195430,6887807,1.99,1
14380615,9495668,1887924,0.99,1
4519217,2296698,1887924,0.99,1
4388681,2480772,5067417,1.04,1
563578,9064439,331493,0.99,1
3724726,11681275,13747877,1.99,1
4197764,15871316,8654288,1.99,1
8362416,11769354,4182285,1.91,1
8014634,1003720,743592,1.99,1
5478729,530044,743592,1.99,1
14678421,3532546,1201041,1.99,1
1171056,12428790,10685549,1.99,1
11903526,2854624,12451942,1.84,1
13182938,14069778,11596935,1.99,1
6646277,14586256,11596935,1.99,1
11977711,2246238,2036856,1.99,1
4937054,3987070,8205386,1.94,1
941650,4480692,2340421,1.84,1
16282004,975171,15396793,1.01,1
7038668,1741926,15396793,1.01,1
9293637,15061722,12269039,0.99,1
578027,5152265,11854878,1.14,1
4936116,14816942,2853278,0.99,1
11527481,12249065,11189693,1.23,1
7381381,3188066,15774549,1.17,1
13236296,10689481,7077976,1.09,1
3419864,2606862,12381991,0.99,1
3348223,4231590,7204202,1.03,1
14179674,3684062,14280831,1.14,1
9101677,7430943,5412152,0.99,1
15055243,15197440,11323176,0.99,1
1164605,2439168,678723,1.13,1
7742666,14985049,4586320,0.99,1
1979353,1514913,4487123,1.16,1
10372720,4747619,12004156,0.99,1
14579396,928974,8786818,1.25,1
11140284,15061722,12898668,1.72,1
10352657,4543048,12898668,1.72,1
15706430,2073797,12690266,1.95,1
11894443,7148578,6215922,0.99,1
14684099,16681194,7868746,1.24,1
13255842,975171,688168,0.99,1
14607009,13469658,688168,0.99,1
12262179,2606862,13046632,0.99,1
13492526,15988521,4950174,1.0,1
3023631,14099205,8774427,1.22,1
5503181,15836338,8774427,1.22,1
6339044,3354508,14062081,1.65,1
13259365,15091956,2653371,1.83,1
12084144,9495668,4091737,1.79,1
8312266,15441925,8220783,0.99,1
12932777,8435796,13572610,1.29,1
4914275,4543048,13572610,1.29,1
14132945,13242541,5362670,1.27,1
3290482,6952112,1853658,1.99,1
11688008,7625738,13722695,1.47,1
8871101,14985049,15833522,0.99,1
3689356,12356126,13281515,1.33,1
6682753,39910,13281515,1.33,1
6699303,13679904,12016511,1.5,1
5442678,8244681,10955931,0.99,1
15013218,5085457,5073747,1.11,1
5785177,2204488,2163121,0.99,1
2211407,5152265,5168216,1.08,1
9026127,12249065,16556669,0.99,1
11549008,975171,13570803,0.99,1
9125278,3612554,15157122,1.38,1
7653429,9829737,9201467,1.43,1
2735894,928974,4030020,1.24,1
14032951,10709289,2755235,1.99,1
8447145,3248896,6423544,0.99,1
5912801,15934655,8030163,0.99,1
6734513,7278624,15058755,1.55,1
7732239,13385259,15058755,1.55,1
10932043,11183111,16044021,1.43,1
4292004,1003720,16044021,1.43,1
2985899,3168402,7438792,1.57,1
15414550,11389474,7438792,1.57,1
15704250,1379572,6129353,1.63,1
295008,6020910,5327123,1.79,1
9588128,6174564,9314723,1.45,1
7140661,5770338,1347979,1.99,1
9400699,12249065,16129220,1.24,1
11597369,10318187,16050247,1.2,1
441574,13242541,10128387,1.75,1
5011373,15460696,11452649,1.26,1
14445574,7591168,8181158,1.47,1
10307230,14129509,2408384,0.99,1
4025326,9495668,6398920,0.99,1
2575689,14972467,6398920,0.99,1
7725836,15460696,11739291,0.99,1
15563801,8215303,12908988,0.99,1
9175389,13537480,7680947,0.99,1
3976945,6969863,7680947,0.99,1
15175885,13183813,8136153,1.08,1
6694091,13385259,14874166,1.74,1
963925,3406990,4711744,1.33,1
9124076,7479291,10642991,0.99,1
8475506,6952112,9626977,1.96,1
15462728,13242541,9626977,1.96,1
6478413,9829737,113702,0.99,1
9381688,2480772,5087557,1.08,1
1039305,9982796,10654199,1.59,1
6010940,928974,3773205,1.31,1
14651488,4543048,10590362,1.31,1
14569660,5350274,3807697,1.2,1
16272689,5085457,3888728,1.1,1
6256770,15460696,9981800,1.27,1
8820797,7430943,10629118,0.99,1
8035340,4337720,4208929,1.38,1
16326528,7123307,4208929,1.38,1
9794568,11167899,8234227,1.24,1
10564199,8435796,441580,1.31,1
4079046,8435796,14153233,1.02,1
4503552,8435796,3946536,1.32,1
10400654,14985049,381065,1.24,1
10635593,802152,3988949,1.18,1
4095936,15344238,15333054,1.31,1
12191242,928974,9217667,1.28,1
9356274,1514913,16596784,1.16,1
11372931,8435796,10705402,1.31,1
5932670,16325576,14006083,1.14,1
16625162,8435796,245812,1.29,1
8694149,11632434,9201390,1.15,1
7778724,6045183,3727926,1.43,1
5986080,2854624,12972007,1.38,1
8377861,9322240,16454500,1.32,1
7023563,2439168,5211563,1.14,1
13563013,8435796,5770194,1.29,1
2656107,10757091,3313560,1.35,1
2282824,12095273,12235047,1.19,1
9693256,5350274,7719340,1.17,1
12652976,15795561,7719340,1.17,1
10003390,802152,16111187,1.18,1
4579391,8435796,16181994,1.3,1
13123285,4543048,16181994,1.3,1
12298977,802152,1034400,1.19,1
11094237,13242541,13736661,1.23,1
4682722,15344238,10609811,1.29,1
12863575,2480772,10606745,1.07,1
3795865,13574195,11310636,1.34,1
10855605,10095983,7347805,1.17,1
2307600,15344238,15662292,1.28,1
6911966,368844,5529690,1.2,1
3066498,9495668,5393246,1.25,1
531368,4543048,8990679,1.28,1
1152170,8435796,13067690,1.29,1
11814560,2623342,10417049,1.11,1
727676,1514913,11111278,1.22,1
9600316,4480692,16507131,1.25,1
4400268,7591168,16130013,1.06,1
14417060,16017107,10439596,1.29,1
6568996,15344238,1456363,1.28,1
13770804,13242541,4127919,1.26,1
6649710,5152307,16708850,1.5,1
15000445,3248896,8437808,1.16,1
5370704,16325576,8437808,1.16,1
14039547,7686189,14616396,1.25,1
15057868,4543048,8247082,1.3,1
16711021,4231590,4762121,1.11,1
16450611,6174564,8282113,1.39,1
2239971,14323306,10290003,1.43,1
3678605,11167899,5599915,1.23,1
16722655,14985049,682467,1.26,1
16305408,13242541,549510,1.23,1
14595832,4543048,12083123,1.27,1
1975982,16325576,939471,1.16,1
2547825,3612554,14782918,1.5,1
4796778,9691530,15976746,1.13,1
4690961,11269993,1585331,1.15,1
6502304,7625738,882705,1.41,1
10211709,802152,11894771,1.2,1
11703705,1100182,5828230,0.99,1
11050963,9495668,10796929,1.22,1
4866310,928974,11669825,1.31,1
6373486,1288746,16392084,1.0,1
13625071,928974,3721588,1.32,1
15711448,11632434,6464231,1.14,1
15939577,15344238,12246604,1.31,1
3180007,2369853,12385914,1.08,1
13359355,3248896,5964449,1.14,1
14590548,1514913,5964449,1.14,1
16575766,2480772,15209502,1.05,1
15330,8944229,3959772,1.21,1
7862326,3847616,11518392,1.31,1
8764946,15344238,13007265,1.28,1
11630571,928974,5537387,1.27,1
10990733,15836338,15614481,1.22,1
3577541,15344238,2706991,1.3,1
15271088,6174564,12594832,1.19,1
9881382,368844,12594832,1.19,1
12233662,9813423,8773307,1.26,1
8455550,928684,2466342,1.36,1
446646,12367755,6113818,1.27,1
16109828,2246238,4047938,1.11,1
11582207,15546425,4047938,1.11,1
6644027,15546425,12939483,1.45,1
14707825,15515765,545534,1.19,1
4382328,15781105,14476346,1.46,1
7281849,9813423,9814999,1.24,1
16316166,9495668,8877564,1.3,1
13029810,12249065,8891311,1.3,1
11440789,5085457,3495402,1.11,1
14557998,9813423,6685063,1.23,1
14152469,12249065,5226345,1.28,1
14798295,10318187,12985160,1.2,1
9592153,802152,8707644,1.19,1
8046366,12428033,6461634,0.99,1
1563725,16647279,8900546,1.09,1
3602691,16647279,5171030,1.09,1
15180540,16325576,14182179,1.21,1
2688725,8944229,14182179,1.21,1
13276192,11632434,9914477,1.05,1
15383425,1390981,9968526,0.99,1
14745386,10709289,15631834,0.99,1
7851461,7645191,12948128,1.03,1
16414307,3793993,3953331,0.99,1
3992792,5350274,835812,1.2,1
15951209,15515765,835812,1.2,1
6204691,957803,3998925,1.22,1
1618097,15515765,3998925,1.22,1
14957693,12249065,4957355,1.27,1
13245734,283713,1097032,0.99,1
3523801,13849137,14918034,0.99,1
4631634,11632434,1373935,1.09,1
15361556,11043648,1382629,1.02,1
7182875,2369853,13944808,1.08,1
8841272,11632434,9811271,1.14,1
9267645,3248896,9811271,1.14,1
3272023,11981853,10552269,1.05,1
10290518,9691530,4235593,1.13,1
7761692,7686189,16356183,1.26,1
14030780,12367755,6564328,1.28,1
7993934,12428033,6645216,0.99,1
3688573,10689481,12655871,1.1,1
11907718,12249065,13466892,1.3,1
15939815,15569824,1779128,0.99,1
11416201,10341895,1779128,0.99,1
6355297,1733155,14877211,0.99,1
3340836,1048744,14877211,0.99,1
6391776,1514913,4269821,1.31,1
6052450,7591168,7067834,1.06,1
11221570,11632434,13237347,1.05,1
9621980,14985049,12607747,1.24,1
119365,2797906,5014293,0.99,1
11861595,14985049,1681638,1.26,1
8268025,14985049,9836221,1.24,1
15453851,9187424,5440166,0.99,1
1956595,2649431,5440166,0.99,1
14977155,10954190,13670667,1.33,1
6856773,12367755,452619,1.27,1
3924511,1379572,5976369,1.01,1
16128966,1256989,5976369,1.01,1
16163466,3793993,3201303,0.99,1
15527758,4198937,11642994,0.99,1
9080634,13038169,16641716,0.99,1
7418843,9691530,15951790,1.12,1
8849508,3684062,15951790,1.12,1
13409053,4198937,2658083,1.33,1
9072689,2246238,2658083,1.33,1
5487452,14985049,6975674,1.25,1
9448015,12367755,1996405,1.27,1
7757197,1514913,3721442,1.14,1
16702871,1514913,14179224,1.32,1
7237972,802152,5519845,1.19,1
13040340,2439168,12507766,1.1,1
16098887,6835695,6766813,0.99,1
7998624,9691530,14130074,1.11,1
12085433,15795561,7192486,1.2,1
7276345,3354508,7052108,0.99,1
10569642,15795561,15115562,1.33,1
3192352,11673664,7748039,1.2,1
921851,15515765,7748039,1.2,1
682549,15836338,5195893,1.02,1
13779740,16681194,9238115,1.24,1
926885,11632434,7799364,1.15,1
13795850,3829566,5074136,0.99,1
687322,4217794,14092132,0.99,1
14235110,12367755,3741686,1.27,1
15936249,14985049,3741686,1.27,1
779269,2439168,9966831,1.16,1
5379734,1922266,10878027,1.06,1
187658,14586256,8087568,1.0,1
8795735,11769354,10816520,1.04,1
8786789,5350274,15600741,1.18,1
16771943,2604677,15600741,1.18,1
1339103,2086993,14216327,0.99,1
8665652,9757967,6258512,1.39,1
6249294,14972467,6258512,1.39,1
9234832,16030141,8325840,1.34,1
2144315,819627,15634005,0.99,1
5655163,12192056,12852365,1.04,1
3644187,11567656,12852365,1.04,1
14940348,11269993,6921395,1.15,1
4614882,3038888,6921395,1.15,1
11268269,2623342,11742506,0.99,1
8844388,9815662,3753244,1.49,1
4589553,15934655,16024233,1.06,1
15912287,3033326,8868976,1.0,1
2445272,2766031,7353088,0.99,1
3679811,2573124,12220068,0.99,1
2470449,1238145,14849856,0.99,1
1135798,7430943,14849856,0.99,1
14764493,11673664,14145471,1.19,1
11939315,5350274,3508441,1.17,1
5116731,2604677,3508441,1.17,1
11191439,10689481,12693607,1.09,1
16132712,39910,13187066,0.99,1
11249301,8098519,13187066,0.99,1
16622740,16681194,11318192,1.25,1
1660750,5350274,13304029,1.18,1
10564584,15836338,10857517,1.21,1
1969115,15515765,10857517,1.21,1
4682416,1545293,5984129,1.08,1
14382404,7123307,8028162,1.43,1
13035024,3406990,8028162,1.43,1
327544,12356126,7080809,1.04,1
4551731,13679904,15268784,0.99,1
4855056,14586256,7824874,0.99,1
698784,3323437,7824874,0.99,1
14674576,3987070,13321165,0.99,1
8798424,2373755,8972810,0.99,1
15972330,10318187,13994559,1.24,1
11249062,10757091,8019636,1.05,1
2193538,3829566,569247,1.05,1
14820557,1875040,5177373,1.23,1
6734909,10318187,3196694,1.2,1
3316836,12645361,11789744,1.02,1
12642523,6045183,15741497,1.05,1
11809976,2073797,10247080,1.29,1
8840174,11518122,3910502,0.99,1
13645537,15719698,14222236,1.36,1
11586929,5350274,13129440,1.18,1
3867942,1230004,3930862,1.39,1
8899868,13327643,3930862,1.39,1
13642018,10939364,2557740,1.02,1
5733702,6020031,2557740,1.02,1
12808692,9322240,7369816,1.42,1
1922305,11762796,1889111,1.37,1
5993426,9691530,4130992,1.07,1
1258513,4231590,4130992,1.07,1
4035975,12367755,7366004,1.27,1
4118712,9064439,7366004,1.27,1
11482677,1875040,10207366,1.22,1
10583680,8944229,10207366,1.22,1
8054183,4859025,5519894,1.39,1
6545126,11389474,7834858,0.99,1
7242545,1733155,7413613,1.27,1
1603218,4231590,6199028,1.09,1
4124127,16009234,5731967,1.04,1
6579899,13574195,11770169,1.14,1
8871758,3684062,11770169,1.14,1
16374140,15515765,5682172,1.19,1
9770582,4231590,5823590,1.1,1
974785,2246238,11580469,1.13,1
10743876,5093892,10227299,0.99,1
1446988,16320398,3645123,1.18,1
9524705,13919812,10256056,1.02,1
5489980,10318187,3677072,1.2,1
14752382,9691530,4678335,1.09,1
11599553,8944229,444382,1.2,1
3002646,6174564,8894103,1.19,1
12851641,328752,12478844,0.99,1
8018425,283713,15692129,1.01,1
10784761,1238145,15692129,1.01,1
8698878,3684062,3826313,1.12,1
18954,6586490,15988228,0.99,1
16608809,12900246,15988228,0.99,1
12252109,9691530,6394012,1.07,1
2982008,5085457,8576482,1.11,1
7682299,12885428,9903588,0.99,1
3694380,10489123,1136746,1.35,1
3592279,13849137,2386954,1.27,1
8084164,11269993,5420295,1.14,1
3824576,8319762,8384926,1.03,1
1804633,3033326,13735525,1.26,1
1595369,9691530,9336658,1.12,1
1910951,1545293,9336658,1.12,1
6167486,8429019,9456322,1.0,1
1534727,13327643,285043,0.99,1
6848076,619340,6704210,1.26,1
4757603,1593266,6704210,1.26,1
15996773,16320398,2848054,1.19,1
11632675,16320398,2848054,1.19,1
2300544,15061722,9993480,1.05,1
469321,3829566,15956539,1.27,1
15060136,9982796,8423928,1.46,1
7232068,8944229,14969939,1.24,1
3935853,3250912,14969939,1.24,1
3484602,11302181,1814863,0.99,1
9681772,15546425,11218902,1.11,1
14849972,15546425,11218902,1.11,1
381989,11269993,14448287,1.12,1
4577331,1875040,869939,1.23,1
5170081,3987070,3488908,0.99,1
2500874,4231590,3488908,0.99,1
10884832,9982796,397782,1.28,1
12654865,1545293,9836940,1.13,1
15721127,6952112,15068065,0.99,1
13492748,16762349,15480667,1.35,1
5809602,15197440,12776948,1.5,1
5104700,6020910,425334,1.04,1
14253637,13849137,19848,1.01,1
16743573,1545293,335863,1.13,1
954433,2477791,11516030,0.99,1
2420543,13469658,494781,1.01,1
3809844,15988521,2223063,0.99,1
12607577,9982796,7909743,1.34,1
3069736,9259051,11472777,1.24,1
11696524,7928107,11472777,1.24,1
3449964,3038888,7437487,1.24,1
8613558,10318187,7437487,1.24,1
15451164,2246238,13117992,1.14,1
3804341,7148578,16203512,0.99,1
16670969,15719698,12597262,1.04,1
11214357,3165660,9076942,0.99,1
9341744,3974041,9076942,0.99,1
5207358,11379831,3436306,1.24,1
1717031,10318187,14664837,1.21,1
11544982,1003720,10191680,1.25,1
10477418,8429019,11931434,1.07,1
11894736,10318187,15973133,1.22,1
974298,10318187,15973133,1.22,1
13419259,12356126,3315336,1.25,1
1426691,5085457,7657284,1.1,1
9498031,4231590,7657284,1.1,1
15988603,3829566,5807752,1.19,1
7132777,16667876,12152325,1.29,1
5227585,2246238,16303628,1.13,1
96884,1545293,16303628,1.13,1
11844755,3404211,1803035,0.99,1
1192778,10211388,15357867,1.02,1
15126302,9259051,14347215,1.49,1
15922360,13654580,13747695,1.01,1
9793861,14395784,9169460,1.21,1
15117929,11183111,9169460,1.21,1
2206203,592310,2516432,1.46,1
12876868,107494,11783166,0.99,1
5712238,9887414,13865628,0.99,1
4047767,8429019,13865628,0.99,1
1082273,2246238,11261367,1.13,1
12169522,4231590,14314058,1.11,1
8620983,15546425,14314058,1.11,1
13947859,1733155,8806036,0.99,1
14674424,11379831,10577443,1.03,1
9998853,16320398,10577443,1.03,1
13554743,9064439,1513537,0.99,1
10454483,7076913,1513537,0.99,1
12924183,7645191,10543835,1.03,1
9927086,7645191,10543835,1.03,1
5249806,235008,9086092,0.99,1
4165054,16017107,11912234,1.27,1
15179232,2604677,15112565,1.19,1
6581933,1048744,501302,0.99,1
2771533,3038888,14623722,1.15,1
12816689,11379831,6583060,0.99,1
9150135,1875040,11025816,1.22,1
15674307,16762349,11025816,1.22,1
14461331,14872373,3626724,1.05,1
8230303,3038888,12696133,1.15,1
8568966,6952112,12626051,0.99,1
6029886,14940522,2831273,1.43,1
9363072,1545293,14617795,1.12,1
13916112,10341895,5009294,1.03,1
16122212,7148578,5009294,1.03,1
11110465,2246238,16338327,1.14,1
373252,755187,2242282,0.99,1
15167723,4480063,1714189,0.99,1
12574282,2604677,4256932,1.18,1
751311,1793322,216308,1.17,1
8367646,5223710,15697342,1.36,1
3626672,16320398,14605630,1.2,1
3321954,16320398,14605630,1.2,1
